Dates,SPX_ImpVol_Call,RTY_ImpVol_Call
3/24/2005,12.31,18.3
3/25/2005,12.31,18.3
3/28/2005,12.51,18.14
3/29/2005,12.93,18.46
3/30/2005,12.04,17.92
3/31/2005,12.28,18.04
4/1/2005,12.71,17.87
4/4/2005,12.46,17.86
4/5/2005,12.05,17.36
4/6/2005,11.64,16.75
4/7/2005,11.02,16.48
4/8/2005,11.34,16.61
4/11/2005,11.37,17.17
4/12/2005,10.82,17.01
4/13/2005,11.9,17.09
4/14/2005,12.87,18.85
4/15/2005,15.14,20.68
4/18/2005,14.46,21.14
4/19/2005,13.14,19.26
4/20/2005,14.82,20
4/21/2005,12.39,18.34
4/22/2005,13.43,18.81
4/25/2005,13,18.65
4/26/2005,13.22,19.19
4/27/2005,13.1,19.76
4/28/2005,14.62,20.69
4/29/2005,13.71,20.75
5/2/2005,13.32,20.58
5/3/2005,13.17,20.61
5/4/2005,12.11,18.74
5/5/2005,12.18,18.85
5/6/2005,12.19,17.82
5/9/2005,11.8,17.42
5/10/2005,12.86,18.47
5/11/2005,12.58,18.54
5/12/2005,14.2,19.55
5/13/2005,14.39,20.14
5/16/2005,13.29,19.63
5/17/2005,12.45,18.82
5/18/2005,11.45,16.73
5/19/2005,10.93,17.09
5/20/2005,11.41,18.02
5/23/2005,11.09,17.46
5/24/2005,11.08,17.19
5/25/2005,11.12,17.76
5/26/2005,10.61,16.96
5/27/2005,10.62,16.64
5/30/2005,10.62,16.64
5/31/2005,11.63,17.09
6/1/2005,10.78,16.42
6/2/2005,10.32,15.8
6/3/2005,10.89,15.76
6/6/2005,10.77,16.38
6/7/2005,11.06,15.91
6/8/2005,11.1,16.24
6/9/2005,10.64,15.81
6/10/2005,10.53,15.59
6/13/2005,10.35,15.65
6/14/2005,10.28,15.55
6/15/2005,9.99,15.49
6/16/2005,9.56,15.13
6/17/2005,10.53,15.99
6/20/2005,10.57,16.5
6/21/2005,10.27,16.06
6/22/2005,10.23,15.77
6/23/2005,11.02,16.39
6/24/2005,11.33,16.46
6/27/2005,11.39,16.64
6/28/2005,10.7,15.72
6/29/2005,10.72,15.43
6/30/2005,11.02,15.54
7/1/2005,10.54,15.2
7/4/2005,10.54,15.2
7/5/2005,10.37,14.88
7/6/2005,10.92,15.67
7/7/2005,10.97,16.05
7/8/2005,10.1,15.09
7/11/2005,10.19,14.87
7/12/2005,10.19,15.7
7/13/2005,9.97,15.61
7/14/2005,9.61,15.92
7/15/2005,9.33,15.63
7/18/2005,9.57,16
7/19/2005,9.09,14.97
7/20/2005,8.8,14.85
7/21/2005,9.47,16.3
7/22/2005,8.77,15.28
7/25/2005,10.26,17.52
7/26/2005,10.17,17.26
7/27/2005,9.7,17.01
7/28/2005,9.75,16.52
7/29/2005,10.55,17.1
8/1/2005,10.86,17.47
8/2/2005,10.33,17.15
8/3/2005,10.42,17.81
8/4/2005,10.91,19.07
8/5/2005,11.13,19.78
8/8/2005,11.46,20.41
8/9/2005,10.81,19.75
8/10/2005,10.83,20.15
8/11/2005,10.59,18.9
8/12/2005,10.91,16.83
8/15/2005,10.67,19.03
8/16/2005,11.61,19.96
8/17/2005,11.2,19.6
8/18/2005,11.38,19.7
8/19/2005,12.03,19.79
8/22/2005,11.76,19.2
8/23/2005,11.92,18.98
8/24/2005,12.2,18.7
8/25/2005,11.99,18.45
8/26/2005,12.26,18.95
8/29/2005,11.96,18.47
8/30/2005,12.11,18.6
8/31/2005,11.36,18
9/1/2005,11.7,17.72
9/2/2005,12.13,18.39
9/5/2005,12.13,18.39
9/6/2005,11.53,17.64
9/7/2005,11.03,17.25
9/8/2005,11.48,17.57
9/9/2005,10.57,16.88
9/12/2005,10.67,16.72
9/13/2005,11.45,17.55
9/14/2005,11.28,18.13
9/15/2005,11.03,17.74
9/16/2005,9.93,16.5
9/19/2005,10.64,16.82
9/20/2005,11.07,17.44
9/21/2005,12.14,18.57
9/22/2005,11.52,18.06
9/23/2005,11.08,17.13
9/26/2005,12.18,18.15
9/27/2005,12.03,18.11
9/28/2005,11.75,18.23
9/29/2005,11.3,17.45
9/30/2005,11.13,17.08
10/3/2005,11.32,17.05
10/4/2005,12.07,17.67
10/5/2005,13.2,20.06
10/6/2005,13.59,20.82
10/7/2005,13.19,20.41
10/10/2005,13.85,21.53
10/11/2005,13.94,22.03
10/12/2005,14.37,23.9
10/13/2005,14.47,23.47
10/14/2005,13.13,21.5
10/17/2005,12.85,21.38
10/18/2005,13.57,21.88
10/19/2005,12.19,20.98
10/20/2005,13.96,22.4
10/21/2005,13.92,22.28
10/24/2005,12.98,20.84
10/25/2005,12.91,20.93
10/26/2005,13.15,21.5
10/27/2005,14.2,22.71
10/28/2005,12.85,21.72
10/31/2005,12.83,22.02
11/1/2005,12.87,22.19
11/2/2005,12.31,21.08
11/3/2005,11.68,20.72
11/4/2005,11.72,20.7
11/7/2005,11.64,20.35
11/8/2005,11.67,20.21
11/9/2005,11.39,19.98
11/10/2005,10.62,19.14
11/11/2005,10.26,18.51
11/14/2005,10.46,18.38
11/15/2005,10.82,18.84
11/16/2005,10.36,18.65
11/17/2005,9.6,17.04
11/18/2005,10.24,17.51
11/21/2005,9.81,17.06
11/22/2005,9.74,16.63
11/23/2005,9.99,16.44
11/24/2005,9.99,16.44
11/25/2005,10.06,16.39
11/28/2005,10.7,17.58
11/29/2005,10.71,17.58
11/30/2005,11.09,17.28
12/1/2005,10.14,16.16
12/2/2005,9.97,16.11
12/5/2005,10.34,16.73
12/6/2005,10.4,16.6
12/7/2005,10.82,17.06
12/8/2005,10.85,16.72
12/9/2005,10.42,16.31
12/12/2005,10.52,16.46
12/13/2005,9.98,16.54
12/14/2005,10.04,16.33
12/15/2005,9.82,16.94
12/16/2005,9.81,16.59
12/19/2005,9.96,17.45
12/20/2005,9.86,16.93
12/21/2005,10.81,17.93
12/22/2005,10.35,17.22
12/23/2005,10.3,17
12/26/2005,10.3,17
12/27/2005,11.15,18.41
12/28/2005,10.97,18.37
12/29/2005,11,18.56
12/30/2005,11.22,18.69
1/2/2006,11.22,18.69
1/3/2006,10.45,18.15
1/4/2006,10.55,17.48
1/5/2006,10.54,17.08
1/6/2006,10.12,16.12
1/9/2006,10.14,15.56
1/10/2006,9.95,15.29
1/11/2006,10.01,15.58
1/12/2006,10.25,16.62
1/13/2006,10.19,16.48
1/16/2006,10.19,16.48
1/17/2006,10.83,17.46
1/18/2006,10.96,17.43
1/19/2006,10.38,15.94
1/20/2006,12.25,17.74
1/23/2006,12.36,17.81
1/24/2006,11.7,16.55
1/25/2006,11.65,16.72
1/26/2006,11.13,16.03
1/27/2006,10.8,16.24
1/30/2006,10.96,16.75
1/31/2006,11.27,17.02
2/1/2006,11.03,16.81
2/2/2006,11.7,17.83
2/3/2006,11.6,18.27
2/6/2006,11.57,18.1
2/7/2006,12.15,18.99
2/8/2006,11.41,18.51
2/9/2006,11.51,18.74
2/10/2006,11.23,18.41
2/13/2006,11.69,19.72
2/14/2006,10.76,18.62
2/15/2006,10.46,17.99
2/16/2006,9.66,16.57
2/17/2006,10.62,17.44
2/20/2006,10.62,17.44
2/21/2006,10.83,17.66
2/22/2006,10.21,16.85
2/23/2006,10.45,16.64
2/24/2006,10.42,15.82
2/27/2006,10.23,15.6
2/28/2006,11.1,16.65
3/1/2006,10.38,15.85
3/2/2006,10.6,16.39
3/3/2006,10.66,16.5
3/6/2006,11.4,17.56
3/7/2006,11.47,18.66
3/8/2006,11.28,19.12
3/9/2006,11.45,19.24
3/10/2006,10.79,18.15
3/13/2006,10.65,18.19
3/14/2006,10.2,17.04
3/15/2006,10.18,15.87
3/16/2006,10.2,16.07
3/17/2006,10.27,16.2
3/20/2006,10.19,16.28
3/21/2006,10.11,17.17
3/22/2006,9.66,15.97
3/23/2006,9.74,15.77
3/24/2006,10.22,15.86
3/27/2006,10.4,16.39
3/28/2006,10.53,16.73
3/29/2006,9.98,15.71
3/30/2006,10.4,16.29
3/31/2006,10.55,16.08
4/3/2006,10.38,17.01
4/4/2006,10.01,16.91
4/5/2006,9.96,16.59
4/6/2006,10.21,16.57
4/7/2006,11.01,17.23
4/10/2006,11.02,17.79
4/11/2006,11.83,18.54
4/12/2006,11.49,17.89
4/13/2006,11.09,17.49
4/14/2006,11.09,17.49
4/17/2006,11.44,18.02
4/18/2006,10.19,16.54
4/19/2006,9.83,16.54
4/20/2006,9.8,17.34
4/21/2006,9.8,17.6
4/24/2006,10.42,17.86
4/25/2006,10.45,17.83
4/26/2006,10.34,17.76
4/27/2006,10.37,18.04
4/28/2006,10.22,17.55
5/1/2006,10.81,18.06
5/2/2006,10.55,17.49
5/3/2006,10.56,17.18
5/4/2006,10.49,16.44
5/5/2006,10.03,15.84
5/8/2006,10.46,16.2
5/9/2006,10.36,16.26
5/10/2006,10.36,16.67
5/11/2006,10.88,17.77
5/12/2006,12.12,19.48
5/15/2006,11.46,20.36
5/16/2006,11.38,19.95
5/17/2006,13.74,21.34
5/18/2006,14.31,22.76
5/19/2006,13.68,21.97
5/22/2006,14.17,23.59
5/23/2006,14.4,22.99
5/24/2006,14.38,23.85
5/25/2006,12.98,21.19
5/26/2006,12.32,20.22
5/29/2006,12.32,20.22
5/30/2006,15.38,23.32
5/31/2006,14.02,22.16
6/1/2006,12.56,20.16
6/2/2006,12.35,19.78
6/5/2006,14.47,22.89
6/6/2006,15.1,23.55
6/7/2006,15.55,24.1
6/8/2006,15.79,26.15
6/9/2006,15.78,25.9
6/12/2006,17.81,28.48
6/13/2006,19.79,29.89
6/14/2006,17.95,28.26
6/15/2006,13.26,23.91
6/16/2006,13.84,24.78
6/19/2006,14.87,25.81
6/20/2006,14.13,25.17
6/21/2006,12.97,22.39
6/22/2006,13.4,22.84
6/23/2006,13.99,22.83
6/26/2006,13.7,22.58
6/27/2006,14.57,23.91
6/28/2006,14.26,24.35
6/29/2006,11.66,21.47
6/30/2006,12.31,21.16
7/3/2006,11.85,21.03
7/4/2006,11.85,21.03
7/5/2006,12.76,22.23
7/6/2006,12.45,22.05
7/7/2006,12.83,22.96
7/10/2006,12.78,23.2
7/11/2006,11.86,22.46
7/12/2006,13.18,24.21
7/13/2006,15.97,26.38
7/14/2006,16.11,26.37
7/17/2006,16.45,27.12
7/18/2006,15.5,26.32
7/19/2006,13.33,23.71
7/20/2006,14.13,25.51
7/21/2006,15.2,27.24
7/24/2006,13.25,24.69
7/25/2006,12.92,24.18
7/26/2006,12.99,24.34
7/27/2006,13.55,25.12
7/28/2006,12.93,23.53
7/31/2006,13.35,23.58
8/1/2006,13.45,24.54
8/2/2006,12.91,24.09
8/3/2006,13.11,23.79
8/4/2006,12.92,24.64
8/7/2006,13.53,25.86
8/8/2006,13.57,25.72
8/9/2006,13.72,25.72
8/10/2006,12.79,24.71
8/11/2006,12.81,24.57
8/14/2006,12.8,24.18
8/15/2006,11.79,22.77
8/16/2006,10.92,21.22
8/17/2006,10.53,20.8
8/18/2006,11.27,22.19
8/21/2006,11.56,22.45
8/22/2006,11.49,21.95
8/23/2006,11.71,22.3
8/24/2006,11.56,21.89
8/25/2006,11.49,21.52
8/28/2006,11.27,20.99
8/29/2006,11.14,20.2
8/30/2006,11.1,19.66
8/31/2006,11.24,19.76
9/1/2006,10.9,19.99
9/4/2006,10.9,19.99
9/5/2006,11.34,19.89
9/6/2006,12.24,21.88
9/7/2006,12.42,22.47
9/8/2006,11.67,21.71
9/11/2006,11.64,21.72
9/12/2006,10.87,19.37
9/13/2006,10.54,19.31
9/14/2006,10.87,20.35
9/15/2006,10.38,19.65
9/18/2006,10.32,19.57
9/19/2006,10.52,20.23
9/20/2006,9.98,18.89
9/21/2006,10.87,19.71
9/22/2006,11.16,20.66
9/25/2006,11.43,21.21
9/26/2006,10.79,20.99
9/27/2006,10.99,20.85
9/28/2006,10.98,20.8
9/29/2006,11.2,21.51
10/2/2006,11.47,22.37
10/3/2006,11.42,22.03
10/4/2006,10.71,20.41
10/5/2006,10.88,19.59
10/6/2006,10.44,19.65
10/9/2006,10.61,19.15
10/10/2006,10.33,19.19
10/11/2006,10.55,19.54
10/12/2006,9.83,18.12
10/13/2006,9.68,17.94
10/16/2006,9.91,18.88
10/17/2006,10.39,19.48
10/18/2006,10.1,19.36
10/19/2006,9.46,18.62
10/20/2006,9.1,17.29
10/23/2006,10.44,18.67
10/24/2006,10.23,18.47
10/25/2006,10.1,17.86
10/26/2006,9.81,17.24
10/27/2006,10.27,18.24
10/30/2006,10.35,18.28
10/31/2006,10.22,18.26
11/1/2006,10.65,19.26
11/2/2006,10.57,19.23
11/3/2006,10.42,18.67
11/6/2006,10.14,18.11
11/7/2006,10.17,18.13
11/8/2006,9.89,17.42
11/9/2006,10.18,17.8
11/10/2006,9.94,16.93
11/13/2006,10,16.8
11/14/2006,9.57,15.62
11/15/2006,9.3,15.6
11/16/2006,9.09,15.98
11/17/2006,9.53,16.93
11/20/2006,9.54,16.62
11/21/2006,9.7,16.09
11/22/2006,9.92,16.19
11/23/2006,9.92,16.19
11/24/2006,10.41,16.57
11/27/2006,11.51,18.73
11/28/2006,10.79,18.54
11/29/2006,9.93,17.44
11/30/2006,10.03,17.37
12/1/2006,10.45,17.77
12/4/2006,10.01,17.34
12/5/2006,9.99,17.42
12/6/2006,10.15,17.55
12/7/2006,11.01,18.02
12/8/2006,10.63,17.82
12/11/2006,10.49,17.54
12/12/2006,10.04,17.48
12/13/2006,9.57,16.96
12/14/2006,8.99,15.9
12/15/2006,9.22,15.81
12/18/2006,9.32,16.22
12/19/2006,8.95,16.04
12/20/2006,10.56,18.56
12/21/2006,10.75,18.76
12/22/2006,11.1,18.93
12/25/2006,11.1,18.93
12/26/2006,10.88,18.56
12/27/2006,10.3,17.31
12/28/2006,10.5,17.3
12/29/2006,10.97,17.73
1/1/2007,10.97,17.73
1/2/2007,10.97,17.73
1/3/2007,11.04,18.09
1/4/2007,10.7,17.45
1/5/2007,11.09,18.69
1/8/2007,10.99,18.59
1/9/2007,10.97,17.96
1/10/2007,10.57,17.64
1/11/2007,9.84,16.5
1/12/2007,9.37,15.8
1/15/2007,9.37,15.8
1/16/2007,9.57,16.4
1/17/2007,9.38,16.52
1/18/2007,9.37,17.1
1/19/2007,8.86,15.77
1/22/2007,10.25,18.05
1/23/2007,9.81,16.88
1/24/2007,9.31,16.16
1/25/2007,10.34,17.12
1/26/2007,10.3,16.54
1/29/2007,10.55,17.04
1/30/2007,10.04,16.66
1/31/2007,9.58,16.18
2/1/2007,9.41,15.54
2/2/2007,9.11,15.39
2/5/2007,9.45,15.96
2/6/2007,9.32,15.53
2/7/2007,9.16,14.97
2/8/2007,9.33,14.76
2/9/2007,9.91,15.45
2/12/2007,10.34,15.86
2/13/2007,9.04,14.91
2/14/2007,8.98,14.88
2/15/2007,8.81,14.3
2/16/2007,9.64,15.08
2/19/2007,9.64,15.08
2/20/2007,9.59,14.59
2/21/2007,9.58,14.29
2/22/2007,9.65,14.15
2/23/2007,9.95,14.52
2/26/2007,10.3,14.97
2/27/2007,15.5,19.58
2/28/2007,13.62,18.97
3/1/2007,13.52,19.08
3/2/2007,15.64,21.78
3/5/2007,16.35,23.66
3/6/2007,13.59,20.37
3/7/2007,13.3,20.32
3/8/2007,12.54,19.85
3/9/2007,12.34,19.04
3/12/2007,11.83,18.73
3/13/2007,15.11,21.74
3/14/2007,14.12,20.94
3/15/2007,13.13,19.35
3/16/2007,13.95,20.61
3/19/2007,12.55,19.65
3/20/2007,11.24,18.29
3/21/2007,10.1,16.66
3/22/2007,10.71,16.11
3/23/2007,11.73,18.34
3/26/2007,11.76,18.53
3/27/2007,12.39,19.25
3/28/2007,13.66,20.26
3/29/2007,13.55,20.16
3/30/2007,13.36,20.03
4/2/2007,13.12,19.66
4/3/2007,12.34,18.26
4/4/2007,12.14,18.02
4/5/2007,11.63,17.27
4/6/2007,11.63,17.27
4/9/2007,11.8,17.87
4/10/2007,11.17,17.01
4/11/2007,11.86,17.47
4/12/2007,11.18,16.38
4/13/2007,10.64,15.65
4/16/2007,10.57,14.32
4/17/2007,10.47,14.61
4/18/2007,10.65,14.94
4/19/2007,10.99,15.87
4/20/2007,10.16,14.69
4/23/2007,11.65,16.4
4/24/2007,11.69,16.66
4/25/2007,11.62,16.32
4/26/2007,11.57,15.96
4/27/2007,11.29,15.98
4/30/2007,12.5,18
5/1/2007,11.93,17.73
5/2/2007,11.6,16.74
5/3/2007,11.53,16.86
5/4/2007,11.68,16.81
5/7/2007,11.68,17.02
5/8/2007,11.75,17.24
5/9/2007,11.3,16.83
5/10/2007,12.43,18.78
5/11/2007,11.62,17.07
5/14/2007,12.52,18.56
5/15/2007,12.59,19.02
5/16/2007,11.9,17.73
5/17/2007,11.69,18.13
5/18/2007,11.89,17.82
5/21/2007,12.04,16.65
5/22/2007,11.91,16.08
5/23/2007,12.09,16.29
5/24/2007,12.81,17.73
5/25/2007,12.22,17
5/28/2007,12.22,17
5/29/2007,12.31,16.7
5/30/2007,11.69,16.33
5/31/2007,11.7,16.59
6/1/2007,11.62,16.62
6/4/2007,11.89,16.7
6/5/2007,12.19,17.34
6/6/2007,13.34,17.99
6/7/2007,15.1,19.94
6/8/2007,13.33,18.03
6/11/2007,13.47,18.05
6/12/2007,14.66,19.57
6/13/2007,13.29,17.78
6/14/2007,12.5,17.19
6/15/2007,12.37,16.87
6/18/2007,12,16.93
6/19/2007,11.56,16.48
6/20/2007,13.25,18.34
6/21/2007,12.79,18.19
6/22/2007,15.02,20.85
6/25/2007,15.56,21.31
6/26/2007,16.69,21.66
6/27/2007,14.58,20.45
6/28/2007,14.61,20.08
6/29/2007,15.38,21.2
7/2/2007,14.44,19.91
7/3/2007,14.02,19.42
7/4/2007,14.02,19.42
7/5/2007,14.15,19.29
7/6/2007,13.64,18.32
7/9/2007,13.84,18.32
7/10/2007,15.99,20.52
7/11/2007,15.05,20.13
7/12/2007,13.93,18.46
7/13/2007,13.56,17.74
7/16/2007,14.13,18.99
7/17/2007,14.18,18.84
7/18/2007,14.31,19.25
7/19/2007,13.44,18.54
7/20/2007,15.47,20.97
7/23/2007,15.7,22.43
7/24/2007,17.33,24.59
7/25/2007,16.69,23.91
7/26/2007,18.2,25.32
7/27/2007,20.89,27.59
7/30/2007,18.95,26.05
7/31/2007,21.1,27.08
8/1/2007,20.91,27.99
8/2/2007,19.62,25.82
8/3/2007,22.86,29.25
8/6/2007,20.11,27
8/7/2007,19.49,26.59
8/8/2007,18.94,26.53
8/9/2007,23.52,30
8/10/2007,24.97,30.41
8/13/2007,23.18,30.58
8/14/2007,24.71,32.52
8/15/2007,27.41,34.64
8/16/2007,27.67,32.45
8/17/2007,25.78,31.24
8/20/2007,23.54,29.85
8/21/2007,23.15,28.82
8/22/2007,20.85,26.49
8/23/2007,20.15,26.74
8/24/2007,19.2,25
8/27/2007,20.56,26.64
8/28/2007,23.9,30.12
8/29/2007,21.58,28.07
8/30/2007,22.39,29.34
8/31/2007,21.25,28.02
9/3/2007,21.25,28.02
9/4/2007,20.46,27.91
9/5/2007,22.48,30.83
9/6/2007,21.97,30.44
9/7/2007,24.56,33.15
9/10/2007,25.41,33.74
9/11/2007,23.23,31.32
9/12/2007,23.01,31.72
9/13/2007,22.51,31.28
9/14/2007,22.58,30.47
9/17/2007,23.98,32.01
9/18/2007,18.51,25.58
9/19/2007,17.92,23.33
9/20/2007,18.42,23.55
9/21/2007,16.53,21.79
9/24/2007,17.96,23.82
9/25/2007,17.48,23.74
9/26/2007,16.61,22.65
9/27/2007,16,21.94
9/28/2007,16.87,23.24
10/1/2007,16.39,22.16
10/2/2007,16.71,22.7
10/3/2007,17.1,23.28
10/4/2007,16.83,23.01
10/5/2007,15.71,20.95
10/8/2007,15.8,21.83
10/9/2007,14.7,21.12
10/10/2007,15.19,21.22
10/11/2007,17.29,23.22
10/12/2007,16.25,21.87
10/15/2007,17.7,23.75
10/16/2007,18.35,24.62
10/17/2007,16.99,23.41
10/18/2007,16.7,23.14
10/19/2007,20.99,29.55
10/22/2007,20.29,26.29
10/23/2007,19.15,25.09
10/24/2007,19.63,25.97
10/25/2007,20.02,26.37
10/26/2007,18.46,24.72
10/29/2007,18.45,24.92
10/30/2007,19.35,26.36
10/31/2007,17.21,24.02
11/1/2007,21.33,28.79
11/2/2007,21.39,28.63
11/5/2007,22.1,29.35
11/6/2007,19.62,26.3
11/7/2007,24.22,29.79
11/8/2007,23.74,28.91
11/9/2007,26,30.52
11/12/2007,26.91,31.37
11/13/2007,21.67,28.34
11/14/2007,23.58,30.13
11/15/2007,25.43,32.25
11/16/2007,23.2,29.92
11/19/2007,24.38,31.28
11/20/2007,23.7,30.74
11/21/2007,25.71,31.71
11/22/2007,25.71,31.71
11/23/2007,24.89,31.4
11/26/2007,26.93,34.61
11/27/2007,24.65,31.91
11/28/2007,22.52,29.83
11/29/2007,22.52,30.04
11/30/2007,22.05,29.55
12/3/2007,22.42,30.38
12/4/2007,22.66,30.02
12/5/2007,21.26,28.76
12/6/2007,19.58,26.57
12/7/2007,19.72,26.04
12/10/2007,19.45,26.01
12/11/2007,22.3,29.15
12/12/2007,21.22,28.63
12/13/2007,21.32,28.62
12/14/2007,21.98,29.5
12/17/2007,23.7,30.05
12/18/2007,21.85,28.07
12/19/2007,20.66,26.89
12/20/2007,21.01,26.98
12/21/2007,18.81,24.88
12/24/2007,18.42,24.1
12/25/2007,18.42,24.1
12/26/2007,18.3,23.61
12/27/2007,19.8,26.22
12/28/2007,20.17,26.84
12/31/2007,21.44,28.05
1/1/2008,21.44,28.05
1/2/2008,22.31,28.47
1/3/2008,21.77,29
1/4/2008,23.5,29.84
1/7/2008,22.65,29.18
1/8/2008,24.64,30.54
1/9/2008,22.85,28.62
1/10/2008,22.25,27.83
1/11/2008,22.95,29.05
1/14/2008,21.81,28.68
1/15/2008,22.72,29.16
1/16/2008,23.27,29.06
1/17/2008,27.27,31.33
1/18/2008,25.35,29.44
1/21/2008,25.35,29.44
1/22/2008,26.77,31.13
1/23/2008,25.61,28.91
1/24/2008,24.7,29.78
1/25/2008,26.29,31.74
1/28/2008,24.79,30.68
1/29/2008,24.44,30.08
1/30/2008,24.78,31.2
1/31/2008,23.7,29.82
2/1/2008,22.16,28.21
2/4/2008,23.77,29.84
2/5/2008,26.16,33.02
2/6/2008,26.94,33.35
2/7/2008,25.7,32.27
2/8/2008,25.98,32.4
2/11/2008,25.41,31.53
2/12/2008,24.56,30.72
2/13/2008,22.94,28.08
2/14/2008,23.9,29.33
2/15/2008,23.64,29.29
2/18/2008,23.64,29.29
2/19/2008,23.82,29.36
2/20/2008,22.41,28.08
2/21/2008,23.23,28.71
2/22/2008,22.58,29.04
2/25/2008,21.81,27.47
2/26/2008,20.72,26.96
2/27/2008,21.59,27.2
2/28/2008,22.12,28.31
2/29/2008,25.04,30.49
3/3/2008,24.49,30.71
3/4/2008,23.94,29.9
3/5/2008,23.16,29.18
3/6/2008,25.79,31.2
3/7/2008,25.84,31.08
3/10/2008,27.68,31.87
3/11/2008,24.71,28.84
3/12/2008,25.49,30.14
3/13/2008,25.39,29.6
3/14/2008,29.21,33.22
3/17/2008,29.9,34.37
3/18/2008,24.2,29.72
3/19/2008,27.43,32.45
3/20/2008,23.77,30.07
3/21/2008,23.77,30.07
3/24/2008,23.96,29.34
3/25/2008,23.77,28.97
3/26/2008,24.28,29.43
3/27/2008,24.36,30.28
3/28/2008,24.33,30.62
3/31/2008,23.8,30.12
4/1/2008,21.43,27.52
4/2/2008,22.31,27.33
4/3/2008,22.16,27.3
4/4/2008,21.49,26.28
4/7/2008,21.19,26.31
4/8/2008,21.29,26.07
4/9/2008,21.86,27.23
4/10/2008,20.88,25.81
4/11/2008,22.15,27.14
4/14/2008,22.15,27.59
4/15/2008,21.26,26.42
4/16/2008,19.32,24.29
4/17/2008,18.91,24.48
4/18/2008,17.74,22.48
4/21/2008,19.54,24.7
4/22/2008,20,25.67
4/23/2008,19.56,25.23
4/24/2008,19.03,23.83
4/25/2008,18.48,22.92
4/28/2008,18.38,22.55
4/29/2008,18.81,23.69
4/30/2008,19.33,24.15
5/1/2008,17.58,22.36
5/2/2008,17.1,22.04
5/5/2008,17.46,22.44
5/6/2008,16.9,22.3
5/7/2008,18.11,23.5
5/8/2008,17.6,22.72
5/9/2008,17.74,22.7
5/12/2008,16.91,21.8
5/13/2008,16.8,21.3
5/14/2008,16.16,21.49
5/15/2008,15.12,20.64
5/16/2008,14.9,21.1
5/19/2008,15.44,21.04
5/20/2008,15.97,21.03
5/21/2008,16.91,21.55
5/22/2008,16.14,20.56
5/23/2008,19.29,23.61
5/26/2008,19.29,23.61
5/27/2008,19.11,23.01
5/28/2008,18.44,21.99
5/29/2008,17.5,20.95
5/30/2008,17.17,20.22
6/2/2008,18.64,21.81
6/3/2008,19.01,22.3
6/4/2008,19.35,22.01
6/5/2008,17.57,20.27
6/6/2008,21.73,23.98
6/9/2008,21.37,24.55
6/10/2008,21.26,24.06
6/11/2008,22.42,25.27
6/12/2008,21.57,24.88
6/13/2008,19.72,22.81
6/16/2008,19.29,22.32
6/17/2008,19.47,22.42
6/18/2008,20.55,23.34
6/19/2008,19.65,22.22
6/20/2008,21.53,25.65
6/23/2008,21.22,26.26
6/24/2008,21.21,27.12
6/25/2008,20.22,25.16
6/26/2008,22.87,27.1
6/27/2008,22.48,26.78
6/30/2008,22.52,27.22
7/1/2008,22.19,26.5
7/2/2008,24.22,29.01
7/3/2008,23.28,28.08
7/4/2008,23.28,28.08
7/7/2008,23.94,28.54
7/8/2008,21.28,25.5
7/9/2008,23.64,28.59
7/10/2008,23.86,28.31
7/11/2008,25.58,28.74
7/14/2008,26.34,30.8
7/15/2008,26.22,30.52
7/16/2008,22.79,27.76
7/17/2008,22.24,27.15
7/18/2008,21.77,26.49
7/21/2008,21.61,26.64
7/22/2008,19.92,24.49
7/23/2008,20.18,24.72
7/24/2008,22,26.58
7/25/2008,21.43,25.85
7/28/2008,22.78,27.24
7/29/2008,20.63,25.45
7/30/2008,19.86,24.65
7/31/2008,21.44,25.39
8/1/2008,21.52,25.04
8/4/2008,22.09,26.62
8/5/2008,19.73,24.67
8/6/2008,19.01,23.8
8/7/2008,20.01,24.54
8/8/2008,19.27,23.15
8/11/2008,19.34,23.48
8/12/2008,20.18,24.32
8/13/2008,20.34,24.36
8/14/2008,19.15,23.2
8/15/2008,18.43,23.19
8/18/2008,19.59,24.48
8/19/2008,19.92,24.92
8/20/2008,18.89,24.23
8/21/2008,18.15,23.77
8/22/2008,19.19,24.47
8/25/2008,20.62,26.33
8/26/2008,20.32,25.89
8/27/2008,19.65,24.91
8/28/2008,18.94,23.88
8/29/2008,20.17,24.6
9/1/2008,20.17,24.6
9/2/2008,20.89,25.67
9/3/2008,20.6,25.12
9/4/2008,22.65,27.15
9/5/2008,21.81,26.55
9/8/2008,21.38,26.33
9/9/2008,24.01,28.64
9/10/2008,23.21,27.29
9/11/2008,23.88,28.36
9/12/2008,24.18,28.4
9/15/2008,28.48,32.6
9/16/2008,28.58,31.25
9/17/2008,32.03,34.37
9/18/2008,31.41,33.79
9/19/2008,26.7,31.03
9/22/2008,28.62,32.09
9/23/2008,29.54,32.99
9/24/2008,30.3,33.87
9/25/2008,28.71,32.87
9/26/2008,30.17,34.86
9/29/2008,39.7,42.64
9/30/2008,33.87,37.24
10/1/2008,34.85,38.36
10/2/2008,39.23,44.14
10/3/2008,38.23,44.06
10/6/2008,45.27,51.53
10/7/2008,45.62,50.98
10/8/2008,48.85,55.31
10/9/2008,55.1,62.37
10/10/2008,63.92,67.98
10/13/2008,53.91,56.66
10/14/2008,50.83,57.91
10/15/2008,57.67,60.48
10/16/2008,63.73,67.77
10/17/2008,59.4,61.62
10/20/2008,45.31,55.32
10/21/2008,47.12,51.61
